valid_time,v10,u10,era5_ws
2020-01-10 17:00:00,-2.1064358,-0.49765134,1.6188827880187653
2020-01-10 18:00:00,-1.2103386,-1.3117638,1.3349708711226331
2020-01-10 19:00:00,0.014884859,-1.503274,1.124430494377986
2020-01-10 20:00:00,0.060415637,-1.2086859,0.9051665449290999
2020-01-10 21:00:00,-0.34641343,-1.2464628,0.9676278163059493
2020-01-10 22:00:00,-0.3024649,-1.2122307,0.9344864468379259
2020-01-10 23:00:00,-0.35601598,-1.187336,0.9271317690416249
2020-01-11 00:00:00,-0.11802882,-0.9438582,0.7114580121134921
2020-01-11 01:00:00,0.1667549,-0.6959496,0.5352702149345916
2020-01-11 02:00:00,0.3252982,-0.7452915,0.6082264791541615
2020-01-11 03:00:00,0.44128138,-0.8740552,0.7323437052115289
2020-01-11 04:00:00,0.48110485,-1.0140896,0.8395195459285391
2020-01-11 05:00:00,0.2671876,-1.0913391,0.8403756298852347
2020-01-11 06:00:00,0.17809361,-1.1740971,0.8882123697890515
2020-01-11 07:00:00,0.47311515,-0.98367566,0.8164172048778692
2020-01-11 08:00:00,0.47390306,-0.9355139,0.7843758299488494
2020-01-11 09:00:00,-0.3105383,-0.5730928,0.4875295252949107
2020-01-11 10:00:00,-1.314064,-0.34818608,1.0167727926335761
2020-01-11 11:00:00,-1.5877771,-0.36915272,1.219254310251478
2020-01-11 12:00:00,-1.7043791,-0.2454896,1.2879476874778484
2020-01-11 13:00:00,-1.8873663,-0.21216583,1.4205490939513152
2020-01-11 14:00:00,-2.0378914,-0.30953383,1.5417252103015344
2020-01-11 15:00:00,-1.8508291,-0.31318444,1.4040085548798822
2020-01-11 16:00:00,-1.758687,-0.5028609,1.3681268532065525
2020-01-11 17:00:00,-1.6001663,-0.7668131,1.327172654586993
2020-01-11 18:00:00,-1.3654032,-1.3981247,1.4616806006524268
2020-01-11 19:00:00,-0.69310176,-1.6979437,1.3717110363054852
2020-01-11 20:00:00,-0.010235343,-1.8671484,1.3965566357134285
2020-01-11 21:00:00,0.40519696,-1.7801218,1.3655010371451823
2020-01-11 22:00:00,0.609863,-1.6649294,1.3262003027852893
2020-01-11 23:00:00,0.81061244,-1.5517769,1.3094707457262438
2020-01-12 00:00:00,1.0197687,-1.6238775,1.4342157286334078
2020-01-12 01:00:00,1.2547531,-1.710742,1.5868277930563195
2020-01-12 02:00:00,1.487648,-1.7860546,1.7385780741741514
2020-01-12 03:00:00,1.6603823,-1.7549963,1.807022754969758
2020-01-12 04:00:00,1.8517027,-1.6611223,1.8605995559085657
2020-01-12 05:00:00,1.9739876,-1.5475311,1.876072362423166
2020-01-12 06:00:00,2.0272675,-1.4531136,1.8655873570463233
2020-01-12 07:00:00,1.9451265,-1.4100666,1.7969211405082661
2020-01-12 08:00:00,1.9335423,-1.2313004,1.7145359027587186
